events,description,batter,stand,launch_angle,launch_speed,hc_x,hc_y,pitcher,p_throws,pitch_type,release_speed,release_spin_rate,hit
field_out,hit_into_play,553993,R,21.0,95.1,154.22,65.85,543883.0,R,FF,90.0,2381.0,False
single,hit_into_play_no_out,458015,L,26.0,65.6,115.36,120.24,543883.0,R,FF,88.9,2409.0,True
single,hit_into_play_no_out,543101,R,6.0,95.8,120.31,97.36,543883.0,R,FF,88.4,2349.0,True
field_out,hit_into_play,606299,R,-3.0,102.9,110.66,153.75,543883.0,R,FF,87.6,2178.0,False
field_out,hit_into_play,621453,L,-16.0,86.1,111.17,155.27,543101.0,R,FT,95.9,2278.0,False
field_out,hit_into_play,605412,L,3.0,91.6,155.36,150.19,543101.0,R,FF,94.4,2297.0,False
double,hit_into_play_score,578428,R,4.0,87.9,210.73,110.57,519141.0,L,KC,83.4,2275.0,True
single,hit_into_play_no_out,624577,R,24.0,72.1,161.97,109.04,519141.0,L,FT,93.0,2326.0,True
single,hit_into_play_no_out,553993,R,8.0,104.9,82.72,104.47,519141.0,L,KC,79.2,2277.0,True
field_out,hit_into_play,458015,L,0.0,88.8,135.55,152.22,519141.0,L,FC,88.0,2291.0,False
home_run,hit_into_play_score,669222,R,28.0,99.3,223.06,85.93,519141.0,L,FF,90.8,2380.0,True
field_error,hit_into_play_score,467055,L,1.0,90.1,108.63,162.38,543101.0,R,FF,94.6,2174.0,False
double,hit_into_play_no_out,474832,L,24.0,98.7,219.52,109.69,543101.0,R,KC,82.9,1908.0,True
field_out,hit_into_play,606299,R,43.0,83.9,181.27,109.55,519141.0,L,FT,91.0,2341.0,False
single,hit_into_play_score,592200,R,10.0,91.8,68.4,103.55,519141.0,L,FC,89.4,2298.0,True
triple,hit_into_play_score,578428,R,10.0,86.1,177.48,148.84,519141.0,L,FT,90.1,2230.0,True
field_out,hit_into_play,624577,R,-28.0,93.7,110.15,153.24,519141.0,L,KC,80.9,2220.0,False
home_run,hit_into_play_score,553993,R,34.0,102.2,90.34,35.9,519141.0,L,FF,93.4,2255.0,True
single,hit_into_play_no_out,458015,L,-17.0,90.3,140.63,167.46,519141.0,L,FC,87.7,2316.0,True
home_run,hit_into_play_score,669222,R,28.0,99.5,205.02,63.72,519141.0,L,FF,89.7,2340.0,True
single,hit_into_play_no_out,621453,L,9.0,97.1,161.8,93.98,543101.0,R,KC,82.1,2019.0,True
field_out,hit_into_play,605412,L,46.0,63.7,89.8,135.39,543101.0,R,KC,81.9,2105.0,False
single,hit_into_play_no_out,519203,L,-2.0,74.8,89.02,146.39,489265.0,R,CH,78.6,1915.0,True
home_run,hit_into_play_score,592178,R,32.0,111.4,14.13,68.19,489265.0,R,FF,86.8,2321.0,True
double_play,hit_into_play_score,445988,R,-21.0,82.9,129.6,183.34,594986.0,L,SI,89.5,1875.0,False
field_out,hit_into_play_score,500743,R,0.0,101.0,146.56,156.08,594986.0,L,FF,89.2,1979.0,False
single,hit_into_play_no_out,435522,L,18.0,99.9,203.74,98.29,467008.0,R,FC,87.7,2159.0,True
force_out,hit_into_play,546991,R,3.0,81.2,107.19,166.38,543045.0,L,CH,87.6,2060.0,False
single,hit_into_play_no_out,656941,L,3.0,107.5,129.0,103.99,543045.0,L,FF,98.1,2461.0,True
field_out,hit_into_play,516770,R,-9.0,100.6,112.04,146.39,542960.0,R,FF,94.2,2155.0,False
grounded_into_double_play,hit_into_play,595751,R,-21.0,82.9,113.25,154.27,542960.0,R,CH,87.1,1802.0,False
field_out,hit_into_play,575929,R,30.0,101.8,198.04,79.77,608716.0,R,FF,91.4,2280.0,False
field_out,hit_into_play,519203,L,64.0,92.5,96.37,143.62,608716.0,R,FF,93.9,2420.0,False
field_out,hit_into_play,592178,R,38.0,89.8,179.2,91.88,608716.0,R,FF,94.3,2449.0,False
field_out,hit_into_play,445988,R,47.0,86.9,156.55,102.11,605218.0,R,FF,93.3,2514.0,False
field_out,hit_into_play,500743,R,48.0,76.5,176.09,128.95,605218.0,R,FF,93.9,2618.0,False
field_out,hit_into_play,594011,L,-21.0,82.9,128.39,193.03,605218.0,R,FF,94.1,2603.0,False
grounded_into_double_play,hit_into_play,450314,L,-21.0,93.1,127.18,147.0,623433.0,R,FF,96.3,2368.0,False
force_out,hit_into_play,546991,R,4.0,96.2,132.63,180.31,623433.0,R,CU,81.7,2068.0,False
single,hit_into_play_score,656941,L,12.0,101.9,149.57,152.73,623433.0,R,CU,82.6,2117.0,True
field_out,hit_into_play,543194,R,70.0,76.1,148.38,166.98,430935.0,L,CH,82.6,1717.0,False
home_run,hit_into_play_score,542932,R,30.0,105.4,92.73,31.5,430935.0,L,FF,90.3,1995.0,True
field_out,hit_into_play,516770,R,-4.0,106.5,144.74,145.18,430935.0,L,FF,89.4,1980.0,False
grounded_into_double_play,hit_into_play,519203,L,-1.0,103.8,120.52,148.81,645261.0,R,CH,87.1,1734.0,False
field_out,hit_into_play,605119,R,-12.0,92.0,104.16,167.59,430935.0,L,CH,83.0,1771.0,False
field_out,hit_into_play,445988,R,3.0,101.8,131.42,179.1,430935.0,L,FF,91.0,1993.0,False
field_out,hit_into_play,450314,L,26.0,96.5,124.27,47.46,645261.0,R,FF,93.4,2218.0,False
grounded_into_double_play,hit_into_play,430935,L,6.0,103.9,148.98,156.08,645261.0,R,FF,93.4,2117.0,False
field_out,hit_into_play,500743,R,8.0,109.2,106.59,153.66,430935.0,L,FF,90.8,1947.0,False
sac_bunt,hit_into_play,645261,R,-39.0,41.0,119.91,186.37,430935.0,L,FF,90.4,1958.0,False
grounded_into_double_play,hit_into_play,623520,R,-1.0,111.3,110.83,158.5,645261.0,R,SI,96.3,2282.0,False
sac_fly,hit_into_play_score,516770,R,33.0,94.0,166.06,63.96,430935.0,L,CH,85.2,1703.0,False
double,hit_into_play_score,605119,R,20.0,105.9,214.51,84.91,430935.0,L,FC,87.8,2015.0,True
single,hit_into_play_no_out,445988,R,11.0,101.5,84.18,112.47,430935.0,L,FC,88.0,1903.0,True
single,hit_into_play_no_out,500743,R,-11.0,91.9,129.0,185.15,430935.0,L,CU,77.5,1588.0,True
force_out,hit_into_play,595879,R,-7.0,71.4,118.09,153.66,645261.0,R,CU,82.8,2498.0,False
field_out,hit_into_play,430935,L,10.0,78.0,143.51,140.76,645261.0,R,SI,93.4,2271.0,False
field_out,hit_into_play,543194,R,42.0,89.4,75.45,83.85,430935.0,L,FC,88.0,1900.0,False
fielders_choice,hit_into_play_no_out,542932,R,4.0,91.5,116.28,154.87,430935.0,L,CH,82.8,1818.0,False
single,hit_into_play_no_out,598284,R,19.0,87.3,99.68,103.08,430935.0,L,FF,92.0,1881.0,True
field_out,hit_into_play,516770,R,45.0,86.8,204.17,112.11,430935.0,L,FC,87.7,1979.0,False
force_out,hit_into_play,623520,R,-21.0,103.1,109.01,150.63,645261.0,R,SI,96.2,2397.0,False
single,hit_into_play_score,575929,R,-13.0,91.1,92.05,134.28,645261.0,R,CU,81.7,2281.0,True
double,hit_into_play_no_out,595879,R,20.0,108.0,181.14,57.76,645261.0,R,FF,96.1,2168.0,True
home_run,hit_into_play_score,519203,L,21.0,111.3,109.01,31.92,645261.0,R,SI,95.0,2224.0,True
single,hit_into_play_no_out,450314,L,20.0,78.4,68.59,127.11,645261.0,R,SI,94.5,2228.0,True
field_out,hit_into_play,445988,R,4.0,76.8,111.43,165.77,430935.0,L,CU,78.3,2291.0,False
field_out,hit_into_play,500743,R,-13.0,96.5,137.64,140.03,430935.0,L,FF,92.1,2058.0,False
field_out,hit_into_play,502110,R,15.0,106.1,151.49,63.08,571710.0,R,SL,85.9,2394.0,False
field_out,hit_into_play,593428,R,-38.0,77.9,105.75,165.94,571710.0,R,SL,86.2,2534.0,False
field_out,hit_into_play,600474,R,69.0,80.0,133.18,143.08,543901.0,R,CH,79.9,1839.0,False
fielders_choice_out,hit_into_play,592859,L,0.0,79.1,156.55,165.43,543901.0,R,SI,88.8,2127.0,False
single,hit_into_play_no_out,547004,L,-8.0,95.7,173.31,121.24,543901.0,R,CU,77.4,2284.0,True
single,hit_into_play_no_out,600524,R,1.0,84.0,90.51,105.49,543901.0,R,SI,88.3,2122.0,True
field_out,hit_into_play,596105,L,0.0,85.4,152.49,147.14,543901.0,R,SI,88.5,2073.0,False
field_out,hit_into_play,598265,L,5.0,83.4,156.55,149.68,643316.0,L,SL,83.7,2774.0,False
field_error,hit_into_play_no_out,456488,R,-27.0,65.6,108.29,167.46,643316.0,L,SL,84.0,2731.0,False
field_out,hit_into_play,456665,R,-16.0,75.6,111.85,153.75,643316.0,L,FF,90.6,2362.0,False
field_out,hit_into_play,641820,R,-31.0,75.6,107.78,168.48,543901.0,R,CH,80.8,1835.0,False
sac_bunt,hit_into_play,621006,R,-57.0,32.5,127.09,184.22,543901.0,R,CH,79.0,1846.0,False
double,hit_into_play_no_out,600474,R,11.0,108.3,87.39,64.62,543901.0,R,SI,88.2,2024.0,True
field_out,hit_into_play,543877,R,10.0,76.1,113.72,140.2,607644.0,L,FF,93.1,2451.0,False
field_out,hit_into_play,656308,R,8.0,80.2,96.29,149.29,607644.0,L,CH,81.0,2441.0,False
field_out,hit_into_play,547004,L,12.0,101.8,170.77,130.56,543901.0,R,CH,81.1,1733.0,False
field_out,hit_into_play,502110,R,32.0,96.5,115.38,39.14,607644.0,L,CH,82.4,2514.0,False
field_out,hit_into_play,605141,R,24.0,93.9,182.53,61.06,607644.0,L,CH,81.2,2385.0,False
field_out,hit_into_play,596105,L,49.0,84.0,106.02,100.76,543901.0,R,CH,81.5,1875.0,False
field_out,hit_into_play,641820,R,-16.0,88.1,116.79,139.12,543901.0,R,CH,80.5,1901.0,False
sac_fly,hit_into_play_score,456488,R,27.0,92.0,112.36,48.33,607644.0,L,CH,80.8,2440.0,False
field_out,hit_into_play,456665,R,47.0,78.7,200.77,121.91,607644.0,L,CH,80.6,2335.0,False
double,hit_into_play_no_out,543877,R,19.0,101.4,37.3,113.06,607644.0,L,SL,81.9,2290.0,True
field_out,hit_into_play,542340,L,42.0,101.2,189.57,65.87,592390.0,R,FF,93.1,2432.0,False
field_out,hit_into_play,621006,R,43.0,56.7,173.06,155.06,592390.0,R,FF,93.0,2496.0,False
field_out,hit_into_play,600474,R,17.0,95.4,142.55,71.78,595001.0,R,SL,85.8,2671.0,False
single,hit_into_play_no_out,448801,L,15.0,95.9,181.13,100.23,595001.0,R,FF,90.5,2258.0,True
single,hit_into_play_no_out,592859,L,13.0,88.2,132.62,83.13,595001.0,R,FF,90.2,2235.0,True
field_out,hit_into_play,646240,L,-7.0,96.4,157.57,165.43,607644.0,L,CH,82.9,2502.0,False
field_out,hit_into_play,656308,R,-21.0,82.9,135.21,186.76,607644.0,L,CH,79.3,2320.0,False
field_out,hit_into_play,502110,R,5.0,85.2,105.75,153.24,607644.0,L,CH,78.6,2376.0,False
field_out,hit_into_play,547004,L,-33.0,63.5,141.86,157.55,595001.0,R,CH,81.0,2002.0,False
field_out,hit_into_play,600524,R,75.0,71.5,113.88,183.72,595001.0,R,CH,79.7,1874.0,False
field_out,hit_into_play,596105,L,22.0,86.6,54.19,111.4,595001.0,R,CU,75.1,2763.0,False
force_out,hit_into_play,593428,R,-26.0,94.1,113.88,155.27,607644.0,L,FF,92.0,2466.0,False
force_out,hit_into_play,605141,R,-40.0,54.7,104.74,170.0,607644.0,L,CH,78.5,2318.0,False
field_out,hit_into_play,598265,L,45.0,93.1,62.46,85.66,607644.0,L,SL,81.5,2367.0,False
single,hit_into_play_no_out,456488,R,10.0,87.7,89.87,91.63,607644.0,L,CH,79.9,2408.0,True
field_out,hit_into_play,641820,R,41.0,91.8,201.25,90.76,595001.0,R,FF,91.9,2306.0,False
home_run,hit_into_play_score,542340,L,27.0,100.3,140.46,27.1,595001.0,R,CU,77.9,2846.0,True
single,hit_into_play_no_out,592859,L,-36.0,40.0,116.42,185.75,595001.0,R,FF,91.5,2345.0,True
single,hit_into_play_no_out,547004,L,20.0,88.9,133.03,83.49,595001.0,R,SL,87.3,2706.0,True
field_out,hit_into_play,456665,R,-21.0,43.7,141.21,170.8,607644.0,L,FF,92.1,2443.0,False
single,hit_into_play_no_out,543877,R,21.0,65.1,163.69,134.16,607644.0,L,CH,82.3,2527.0,True
field_out,hit_into_play,646240,L,-24.0,84.6,132.67,150.19,607644.0,L,SL,83.0,2458.0,False
field_out,hit_into_play,656308,R,-46.0,66.5,157.57,166.44,607644.0,L,FF,91.4,2447.0,False
field_out,hit_into_play,600524,R,69.0,80.0,143.34,155.78,595001.0,R,CU,77.4,2815.0,False
field_out,hit_into_play,542340,L,31.0,96.7,56.08,64.01,595001.0,R,FF,92.0,2283.0,False
field_out,hit_into_play,593428,R,-42.0,78.6,112.36,154.25,607644.0,L,CH,79.5,2334.0,False
field_out,hit_into_play,605141,R,41.0,89.0,126.55,72.31,607644.0,L,CH,79.5,2453.0,False
single,hit_into_play_no_out,592325,L,16.0,82.0,132.02,102.78,641341.0,R,FF,93.8,2477.0,True
field_out,hit_into_play,606115,R,38.0,89.5,211.79,100.06,641341.0,R,FF,94.3,2532.0,False
field_out,hit_into_play,444489,R,27.0,97.0,200.57,68.96,641341.0,R,FF,95.6,2643.0,False
field_out,hit_into_play,543768,L,49.0,79.1,94.35,107.27,623354.0,L,SL,78.9,2662.0,False
double,hit_into_play_no_out,542583,R,9.0,104.9,53.14,135.55,623402.0,R,CH,82.5,1586.0,True
home_run,hit_into_play_score,501571,R,22.0,103.3,197.52,50.4,605200.0,R,FT,90.1,2251.0,True
field_out,hit_into_play,453943,R,15.0,75.4,111.82,129.04,605200.0,R,CH,78.4,1978.0,False
field_out,hit_into_play,460075,R,-12.0,92.2,95.68,164.56,623402.0,R,CH,83.3,1420.0,False
grounded_into_double_play,hit_into_play,592885,L,2.0,92.6,143.53,146.39,623402.0,R,FF,88.9,2128.0,False
field_out,hit_into_play,624413,R,25.0,93.5,165.34,48.27,605200.0,R,FT,89.2,2345.0,False
field_out,hit_into_play,607043,L,51.0,90.1,59.34,94.91,605200.0,R,CH,79.0,1814.0,False
single,hit_into_play_no_out,642708,R,16.0,81.7,144.09,89.02,605200.0,R,SL,79.5,2236.0,True
field_out,hit_into_play,605200,R,25.0,84.0,148.84,70.86,623402.0,R,FT,89.8,2271.0,False
field_out,hit_into_play,606115,R,69.0,80.0,170.79,156.08,623402.0,R,FF,90.0,2136.0,False
field_out,hit_into_play,444489,R,57.0,89.6,190.77,110.66,623402.0,R,FF,89.8,2218.0,False
field_out,hit_into_play,588751,R,7.0,96.7,99.32,165.17,605200.0,R,CH,79.8,1780.0,False
single,hit_into_play_score,621512,R,13.0,88.7,76.24,123.36,605200.0,R,FT,87.4,2294.0,True
field_out,hit_into_play,501571,R,48.0,32.6,110.57,182.14,605200.0,R,FT,87.5,2370.0,False
double,hit_into_play_no_out,542979,R,22.0,99.9,113.73,36.44,605200.0,R,FT,88.5,2268.0,True
field_out,hit_into_play,453943,R,57.0,93.6,180.48,107.63,605200.0,R,FT,87.2,2073.0,False
field_out,hit_into_play,541650,R,-2.0,75.7,96.29,166.38,450306.0,L,CH,79.2,2324.0,False
field_out,hit_into_play,542583,R,-2.0,92.0,107.8,146.39,450306.0,L,FT,82.8,2107.0,False
field_out,hit_into_play,624413,R,69.0,80.0,175.03,177.28,605200.0,R,CU,77.3,2682.0,False
double,hit_into_play_no_out,642708,R,2.0,94.7,44.2,110.05,605200.0,R,CH,79.7,1869.0,True
field_out,hit_into_play,588751,R,-11.0,71.3,112.35,168.13,605200.0,R,CU,75.4,2597.0,False
field_out,hit_into_play,460075,R,-56.0,64.8,117.19,179.69,450306.0,L,FT,85.0,2308.0,False
sac_fly,hit_into_play_score,456715,R,31.0,82.0,84.23,74.86,450306.0,L,FT,87.0,2341.0,False
double,hit_into_play_no_out,606115,R,16.0,100.3,189.87,84.52,450306.0,L,FT,85.2,2260.0,True
double,hit_into_play_no_out,444489,R,18.0,100.7,88.9,70.17,450306.0,L,FF,82.9,2274.0,True
field_out,hit_into_play,450306,L,-5.0,98.0,153.22,159.72,605200.0,R,FT,88.3,2150.0,False
field_out,hit_into_play,621512,R,7.0,105.1,156.25,164.56,605200.0,R,FT,88.6,2251.0,False
field_out,hit_into_play,501571,R,57.0,88.6,173.81,128.22,605200.0,R,FT,88.7,2251.0,False
field_out,hit_into_play,543768,L,53.0,83.4,182.9,118.53,450306.0,L,KC,73.5,2483.0,False
field_out,hit_into_play,453943,R,69.0,80.0,164.73,181.52,605200.0,R,FT,89.0,2372.0,False
field_out,hit_into_play,624413,R,28.0,89.1,41.77,81.12,605200.0,R,CH,80.0,1658.0,False
field_out,hit_into_play,460075,R,-2.0,107.8,104.88,144.82,450306.0,L,FF,86.0,2295.0,False
field_out,hit_into_play,592885,L,34.0,94.9,132.87,51.58,450306.0,L,FF,84.4,2276.0,False
grounded_into_double_play,hit_into_play,607043,L,7.0,84.2,145.35,153.66,605200.0,R,CH,79.1,1718.0,False
single,hit_into_play_no_out,642708,R,7.0,100.7,118.09,145.18,605200.0,R,FT,87.0,2186.0,True
field_out,hit_into_play,588751,R,-4.0,102.5,118.19,175.44,605200.0,R,FT,87.4,2289.0,False
field_out,hit_into_play,593871,L,26.0,92.3,65.71,76.81,493603.0,R,FT,94.2,2408.0,False
field_out,hit_into_play,609280,R,18.0,102.6,141.83,44.05,543483.0,R,FF,95.5,2326.0,False
field_out,hit_into_play,501303,L,30.0,91.5,157.54,58.49,593334.0,R,FF,91.8,2242.0,False
single,hit_into_play_no_out,503556,L,8.0,103.4,116.93,141.05,593334.0,R,FF,92.7,2288.0,True
field_out,hit_into_play,457727,R,17.0,66.9,109.82,143.08,543507.0,R,FF,93.9,2296.0,False
field_out,hit_into_play,458731,L,69.0,80.0,76.29,169.49,543507.0,R,FF,94.9,2368.0,False
field_out,hit_into_play,543068,R,-20.0,90.5,140.29,144.09,593334.0,R,FF,92.3,2332.0,False
field_out,hit_into_play,592696,L,60.0,95.1,137.86,117.32,593334.0,R,FF,93.5,2360.0,False
grounded_into_double_play,hit_into_play,650402,R,-24.0,85.4,142.83,147.65,501381.0,R,FF,91.1,1945.0,False
single,hit_into_play_no_out,609280,R,5.0,84.7,67.66,109.55,501381.0,R,FF,91.5,1824.0,True
field_out,hit_into_play,593871,L,69.0,80.0,106.26,154.25,593334.0,R,FF,92.2,2415.0,False
field_out,hit_into_play,621439,R,-21.0,103.5,107.78,156.28,593334.0,R,FT,93.5,2331.0,False
field_out,hit_into_play,488771,L,18.0,100.5,50.56,84.78,593334.0,R,FF,92.0,2388.0,False
field_out,hit_into_play,518934,R,28.0,103.1,104.62,28.65,501381.0,R,SL,84.2,1906.0,False
home_run,hit_into_play_score,643565,L,21.0,106.7,218.55,64.45,501381.0,R,FF,92.1,2033.0,True
field_out,hit_into_play,457727,R,44.0,88.9,131.15,94.31,501381.0,R,FF,90.9,1847.0,False
single,hit_into_play_no_out,570482,R,-7.0,92.4,106.77,157.81,501381.0,R,SL,79.0,1986.0,True
field_out,hit_into_play,458731,L,49.0,91.8,134.84,85.31,501381.0,R,FF,89.1,1955.0,False
field_out,hit_into_play,501303,L,47.0,87.9,119.45,84.66,593334.0,R,FF,94.1,2482.0,False
single,hit_into_play_score,503556,L,13.0,103.5,141.07,75.14,593334.0,R,CU,82.7,2405.0,True
single,hit_into_play_no_out,592696,L,10.0,75.2,138.1,157.52,593334.0,R,FF,93.5,2494.0,True
field_out,hit_into_play,443558,R,-5.0,75.4,108.29,176.6,593334.0,R,CU,83.2,2473.0,False
field_out,hit_into_play,593871,L,17.0,96.6,183.01,96.38,593334.0,R,FF,93.0,2335.0,False
field_out,hit_into_play,650402,R,23.0,94.6,123.4,46.58,501381.0,R,SL,82.3,2061.0,False
field_out,hit_into_play,596146,L,21.0,92.1,198.59,83.78,593334.0,R,CU,80.8,2619.0,False
double,hit_into_play_no_out,621439,R,11.0,104.7,70.0,146.58,593334.0,R,CU,80.6,2437.0,True
field_out,hit_into_play,501303,L,25.0,92.0,134.12,50.3,593334.0,R,FF,92.9,2270.0,False
field_out,hit_into_play,572228,R,36.0,87.6,115.91,80.6,501381.0,R,SL,84.1,2044.0,False
single,hit_into_play_score,518934,R,-5.0,90.0,106.26,153.24,501381.0,R,FF,91.8,1990.0,True
single,hit_into_play_no_out,650402,R,13.0,83.9,133.85,102.26,501381.0,R,SL,81.3,2070.0,True
field_out,hit_into_play,592696,L,63.0,87.0,86.45,137.49,593334.0,R,CH,87.5,2468.0,False
single,hit_into_play_no_out,596142,R,12.0,109.2,55.46,89.01,501381.0,R,SL,83.9,2078.0,True
field_out,hit_into_play,593871,L,69.0,80.0,161.12,187.78,593334.0,R,FF,94.5,2410.0,False
field_out,hit_into_play,445988,R,32.0,83.3,176.11,89.22,592426.0,R,SL,88.2,2377.0,False
double,hit_into_play_no_out,598284,R,50.0,107.5,24.4,92.6,592426.0,R,FF,95.1,2176.0,True
sac_fly,hit_into_play_score,518586,R,44.0,88.4,217.6,114.8,594027.0,R,SL,88.1,1908.0,False
double,hit_into_play_score,542255,L,3.0,90.4,84.86,152.8,594027.0,R,FF,97.4,2108.0,True
field_out,hit_into_play,595453,R,-3.0,87.9,127.26,178.24,458708.0,R,FC,86.5,2647.0,False
field_out,hit_into_play,500743,R,40.0,84.0,186.57,97.75,458708.0,R,FC,85.5,2593.0,False
field_out,hit_into_play,516770,R,-6.0,73.8,112.23,149.34,458708.0,R,FC,86.6,2519.0,False
field_out,hit_into_play,622666,L,32.0,89.0,128.47,88.59,489265.0,R,SL,78.1,2641.0,False
field_out,hit_into_play,518692,L,2.0,75.1,151.49,152.8,489265.0,R,CH,80.2,2183.0,False
grounded_into_double_play,hit_into_play,435522,L,-5.0,70.3,138.16,159.46,458708.0,R,FC,87.8,2604.0,False
single,hit_into_play_score,605119,R,10.0,98.7,69.81,123.14,458708.0,R,CU,77.6,2855.0,True
single,hit_into_play_no_out,445988,R,12.0,87.4,132.71,117.06,458708.0,R,FC,87.0,2586.0,True
single,hit_into_play_no_out,542932,R,15.0,92.7,139.27,77.95,458708.0,R,FC,85.8,2681.0,True
field_out,hit_into_play,598284,R,6.0,103.5,108.48,171.57,460283.0,L,FF,88.9,2314.0,False
field_out,hit_into_play,621020,R,32.0,86.5,138.45,58.29,543045.0,L,CH,86.9,2050.0,False
field_out,hit_into_play,645277,R,41.0,89.7,178.74,92.23,543045.0,L,CH,86.6,3460.0,False
field_out,hit_into_play,518586,R,19.0,89.1,133.74,72.04,543045.0,L,CH,86.4,1781.0,False
single,hit_into_play_no_out,542255,L,13.0,88.3,57.08,122.61,543045.0,L,FF,95.7,2314.0,True
field_out,hit_into_play,543194,R,-21.0,82.9,113.94,182.48,595465.0,R,FC,90.9,2567.0,False
field_out,hit_into_play,500743,R,17.0,92.6,72.36,88.38,595465.0,R,FC,87.8,2380.0,False
field_out,hit_into_play,459964,L,46.0,92.9,78.14,82.67,608716.0,R,FF,93.7,2383.0,False
field_out,hit_into_play,622666,L,69.0,80.0,155.73,149.16,608716.0,R,FF,92.6,2308.0,False
field_out,hit_into_play,452095,R,43.0,93.1,119.01,70.82,608716.0,R,FF,93.2,2356.0,False
home_run,hit_into_play_score,455976,L,38.0,99.9,209.69,72.89,608716.0,R,FF,94.1,2346.0,True
field_out,hit_into_play,516770,R,53.0,81.0,191.8,135.12,527054.0,R,SL,83.1,2694.0,False
single,hit_into_play_no_out,435522,L,35.0,66.4,92.13,114.64,527054.0,R,FF,92.6,2519.0,True
field_out,hit_into_play,518692,L,-21.0,82.9,142.4,155.22,641154.0,R,CU,79.8,2181.0,False
field_out,hit_into_play,621020,R,-10.0,88.6,110.3,175.21,641154.0,R,CU,79.3,2211.0,False
field_out,hit_into_play,645277,L,69.0,80.0,90.92,186.11,641154.0,R,FF,92.2,1962.0,False
field_out,hit_into_play,641154,L,7.0,105.3,147.25,156.43,527054.0,R,FT,88.0,2309.0,False
field_out,hit_into_play,595453,R,44.0,98.1,165.43,70.59,527054.0,R,FF,92.4,2476.0,False
double,hit_into_play_no_out,459964,L,19.0,106.7,208.71,99.75,641154.0,R,FF,91.8,2044.0,True
field_out,hit_into_play,622666,L,69.0,80.0,110.91,167.94,641154.0,R,FF,90.8,2030.0,False
field_out,hit_into_play,516770,R,-21.0,82.9,126.05,196.41,527054.0,R,SL,84.4,2673.0,False
force_out,hit_into_play,605119,R,4.0,88.2,138.77,146.13,527054.0,R,SL,82.7,2624.0,False
single,hit_into_play_no_out,445988,R,-21.0,83.4,155.73,167.33,527054.0,R,FF,89.4,2536.0,True
grounded_into_double_play,hit_into_play,452095,R,-26.0,85.8,110.91,173.39,641154.0,R,FT,91.5,2057.0,False
single,hit_into_play_no_out,455976,L,-11.0,84.1,113.94,147.35,641154.0,R,FF,91.6,1907.0,True
field_out,hit_into_play,518692,L,76.0,75.9,140.59,181.26,641154.0,R,CH,85.1,1836.0,False
single,hit_into_play_no_out,621020,R,8.0,101.2,181.12,100.58,641154.0,R,FF,93.0,1990.0,True
field_out,hit_into_play,434158,L,17.0,95.4,176.13,91.58,527054.0,R,FT,91.8,2345.0,False
field_out,hit_into_play,641154,L,24.0,91.1,87.94,67.64,527054.0,R,CH,84.3,1677.0,False
field_out,hit_into_play,542255,L,-1.0,92.2,110.3,169.15,641154.0,R,FF,94.4,2030.0,False
field_out,hit_into_play,516770,R,42.0,79.8,186.32,104.91,527054.0,R,SL,81.4,2660.0,False
field_out,hit_into_play,435522,L,23.0,99.2,66.15,59.62,527054.0,R,FT,88.0,2271.0,False
field_out,hit_into_play,459964,L,7.0,67.1,140.59,160.07,641154.0,R,FF,94.1,2064.0,False
force_out,hit_into_play,622666,L,-26.0,85.0,118.18,161.28,641154.0,R,FF,93.4,2022.0,False
field_out,hit_into_play,605119,R,17.0,97.0,194.32,100.63,527054.0,R,FT,89.3,2301.0,False
field_out,hit_into_play,445988,R,-5.0,100.7,110.91,155.83,527054.0,R,FF,90.0,2457.0,False
field_out,hit_into_play,434158,L,38.0,75.0,114.88,88.34,527054.0,R,FT,88.6,2114.0,False
field_out,hit_into_play,518692,L,-4.0,80.0,141.8,156.43,641154.0,R,FF,93.9,2057.0,False
